Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:58:16,1694577496,1.1,358.297
2023-09-13 05:58:17,1694577497,0.6,358.406
2023-09-13 05:58:18,1694577498,0.8,358.5
2023-09-13 05:58:20,1694577500,0.5,358.609
2023-09-13 05:58:21,1694577501,0.4,358.703
2023-09-13 05:58:22,1694577502,1.8,358.812
2023-09-13 05:58:23,1694577503,0.3,358.922
2023-09-13 05:58:24,1694577504,0.1,359.016
2023-09-13 05:58:25,1694577505,0.3,359.219
2023-09-13 05:58:26,1694577506,1.6,359.328
2023-09-13 05:58:27,1694577507,1.0,359.438
2023-09-13 05:58:28,1694577508,0.5,359.531
2023-09-13 05:58:29,1694577509,0.6,359.625
2023-09-13 05:58:31,1694577511,0.4,359.719
2023-09-13 05:58:32,1694577512,0.2,359.812
2023-09-13 05:58:33,1694577513,0.4,359.906
2023-09-13 05:58:34,1694577514,0.2,360.016
2023-09-13 05:58:35,1694577515,0.1,360.109
2023-09-13 05:58:36,1694577516,0.1,360.203
2023-09-13 05:58:37,1694577517,0.1,360.734
2023-09-13 05:58:38,1694577518,2.6,360.828
2023-09-13 05:58:39,1694577519,1.1,360.922
2023-09-13 05:58:40,1694577520,1.0,361.016
2023-09-13 05:58:41,1694577521,0.7,361.109
2023-09-13 05:58:43,1694577523,0.6,361.203
2023-09-13 05:58:44,1694577524,0.2,361.297
2023-09-13 05:58:45,1694577525,0.3,361.391
2023-09-13 05:58:46,1694577526,0.2,361.484
2023-09-13 05:58:47,1694577527,0.2,361.578
2023-09-13 05:58:48,1694577528,0.1,361.672
2023-09-13 05:58:49,1694577529,0.1,361.859
2023-09-13 05:58:50,1694577530,2.1,361.953
2023-09-13 05:58:51,1694577531,1.2,362.047
2023-09-13 05:58:52,1694577532,1.3,362.156
2023-09-13 05:58:54,1694577534,0.9,362.266
2023-09-13 05:58:55,1694577535,0.5,362.359
2023-09-13 05:58:56,1694577536,0.2,362.453
2023-09-13 05:58:57,1694577537,0.2,362.547
2023-09-13 05:58:58,1694577538,0.2,362.656
2023-09-13 05:58:59,1694577539,0.1,362.75
2023-09-13 05:59:00,1694577540,1.5,362.938
2023-09-13 05:59:01,1694577541,1.9,363.125
2023-09-13 05:59:02,1694577542,1.4,363.219
2023-09-13 05:59:03,1694577543,0.7,363.328
2023-09-13 05:59:05,1694577545,0.7,363.422
2023-09-13 05:59:06,1694577546,1.5,363.547
2023-09-13 05:59:07,1694577547,0.6,363.641
2023-09-13 05:59:08,1694577548,0.3,363.734
2023-09-13 05:59:09,1694577549,0.5,363.828
2023-09-13 05:59:10,1694577550,0.4,363.938
2023-09-13 05:59:11,1694577551,0.2,364.031
2023-09-13 05:59:12,1694577552,0.5,364.234
2023-09-13 05:59:13,1694577553,2.1,364.328
2023-09-13 05:59:14,1694577554,1.8,364.422
2023-09-13 05:59:16,1694577556,1.1,364.516
2023-09-13 05:59:17,1694577557,0.8,364.609
2023-09-13 05:59:18,1694577558,0.8,364.703
2023-09-13 05:59:19,1694577559,0.5,364.812
2023-09-13 05:59:20,1694577560,0.9,364.984
2023-09-13 05:59:21,1694577561,0.6,365.109
2023-09-13 05:59:22,1694577562,0.3,365.203
2023-09-13 05:59:23,1694577563,0.1,365.297
2023-09-13 05:59:24,1694577564,0.3,365.391
2023-09-13 05:59:25,1694577565,0.4,365.594
2023-09-13 05:59:26,1694577566,0.9,365.703
2023-09-13 05:59:27,1694577567,1.3,365.797
2023-09-13 05:59:29,1694577569,1.1,365.906
2023-09-13 05:59:30,1694577570,0.7,366.016
2023-09-13 05:59:31,1694577571,0.5,366.109
2023-09-13 05:59:32,1694577572,0.3,366.203
