Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:44:52,1694576692,7.2,383.062
2023-09-13 05:44:53,1694576693,5.4,383.172
2023-09-13 05:44:54,1694576694,6.0,383.266
2023-09-13 05:44:55,1694576695,5.4,383.359
2023-09-13 05:44:57,1694576697,10.5,387.953
2023-09-13 05:44:58,1694576698,4.2,388.047
2023-09-13 05:44:59,1694576699,1.6,388.141
2023-09-13 05:45:00,1694576700,1.6,388.234
2023-09-13 05:45:01,1694576701,1.4,388.422
2023-09-13 05:45:02,1694576702,1.3,388.547
2023-09-13 05:45:03,1694576703,1.1,388.641
2023-09-13 05:45:04,1694576704,1.0,388.859
2023-09-13 05:45:05,1694576705,2.8,388.953
2023-09-13 05:45:06,1694576706,2.4,389.062
2023-09-13 05:45:07,1694576707,4.6,389.156
2023-09-13 05:45:09,1694576709,4.2,389.25
2023-09-13 05:45:10,1694576710,4.3,389.344
2023-09-13 05:45:11,1694576711,1.8,389.547
2023-09-13 05:45:12,1694576712,2.2,389.641
2023-09-13 05:45:13,1694576713,1.9,389.734
2023-09-13 05:45:14,1694576714,1.0,389.828
2023-09-13 05:45:15,1694576715,1.2,389.922
